Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,src_Name,src_IATA,src_City,src_Country,src_Latitude,src_Longitude,dest_Name,dest_IATA,dest_City,dest_Country,dest_Latitude,dest_Longitude
AF,137,GYE,2673,AMS,580,Y,0,777,José Joaquín de Olmedo International Airport,GYE,Guayaquil,Ecuador,-2.15741991997,-79.88359832760001,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,52.308601,4.76389
AF,137,HAH,912,NBO,4059,Y,0,73W,Prince Said Ibrahim International Airport,HAH,Moroni,Comoros,-11.5337,43.2719,Jomo Kenyatta International Airport,NBO,Nairobi,Kenya,-1.31923997402,36.9277992249
AF,137,HAN,3199,CDG,1382,Y,0,777,Noi Bai International Airport,HAN,Hanoi,Vietnam,21.221200942993164,105.80699920654295,Charles de Gaulle International Airport,CDG,Paris,France,49.012798,2.55
AF,137,HAN,3199,REP,3035,Y,0,321,Noi Bai International Airport,HAN,Hanoi,Vietnam,21.221200942993164,105.80699920654295,Siem Reap International Airport,REP,Siem-reap,Cambodia,13.410699844400005,103.81300354
AF,137,HEL,421,CDG,1382,Y,0,321 320 32B E90 319,Helsinki Vantaa Airport,HEL,Helsinki,Finland,60.317199707031,24.963300704956,Charles de Gaulle International Airport,CDG,Paris,France,49.012798,2.55
AF,137,HKT,3179,BKK,3885,Y,0,320,Phuket International Airport,HKT,Phuket,Thailand,8.1132,98.316902,Suvarnabhumi Airport,BKK,Bangkok,Thailand,13.681099891662598,100.74700164794922
AF,137,HNL,3728,LAX,3484,Y,0,757,Daniel K Inouye International Airport,HNL,Honolulu,United States,21.32062,-157.924228,Los Angeles International Airport,LAX,Los Angeles,United States,33.94250107,-118.4079971
AF,137,HPN,3589,ATL,3682,Y,0,CR7,Westchester County Airport,HPN,White Plains,United States,41.06700134277344,-73.70760345458984,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,HRE,1005,LUN,907,Y,0,763 332 330,Robert Gabriel Mugabe International Airport,HRE,Harare,Zimbabwe,-17.931801,31.0928,Kenneth Kaunda International Airport Lusaka,LUN,Lusaka,Zambia,-15.330800056500001,28.4526004791
AF,137,HRE,1005,NBO,4059,Y,0,E90,Robert Gabriel Mugabe International Airport,HRE,Harare,Zimbabwe,-17.931801,31.0928,Jomo Kenyatta International Airport,NBO,Nairobi,Kenya,-1.31923997402,36.9277992249
AF,137,HSV,4113,ATL,3682,Y,0,717 M88 CR7 CRJ,Huntsville International Carl T Jones Field,HSV,Huntsville,United States,34.637199401855,-86.775100708008,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,IAD,3714,ATL,3682,Y,0,320 M88 319,Washington Dulles International Airport,IAD,Washington,United States,38.94449997,-77.45580292,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,IAH,3550,ATL,3682,Y,0,M88 717 319,George Bush Intercontinental Houston Airport,IAH,Houston,United States,29.98439979553223,-95.34140014648438,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,ICT,3457,ATL,3682,Y,0,CR7 CR9,Wichita Eisenhower National Airport,ICT,Wichita,United States,37.649899,-97.433098,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,ILM,3845,ATL,3682,Y,0,CRJ,Wilmington International Airport,ILM,Wilmington,United States,34.27059936523437,-77.90260314941406,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,IND,3585,ATL,3682,Y,0,M88 320 M90,Indianapolis International Airport,IND,Indianapolis,United States,39.7173,-86.294403,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,IVL,428,KTT,438,Y,0,319,Ivalo Airport,IVL,Ivalo,Finland,68.607299804688,27.405300140380998,Kittilä Airport,KTT,Kittila,Finland,67.700996398926,24.846799850464002
AF,137,JAN,3580,ATL,3682,Y,0,717 CR9,Jackson-Medgar Wiley Evers International Airport,JAN,Jackson,United States,32.3111991882,-90.0758972168,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,JAX,3712,ATL,3682,Y,0,757,Jacksonville International Airport,JAX,Jacksonville,United States,30.49410057067871,-81.68789672851562,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,JED,2072,CDG,1382,Y,0,333,King Abdulaziz International Airport,JED,Jeddah,Saudi Arabia,21.6796,39.156502,Charles de Gaulle International Airport,CDG,Paris,France,49.012798,2.55
AF,137,JER,499,CWL,488,Y,0,F50,Jersey Airport,JER,Jersey,Jersey,49.20790100097656,-2.195509910583496,Cardiff International Airport,CWL,Cardiff,United Kingdom,51.39670181274414,-3.343329906463623
AF,137,JFK,3797,ATL,3682,Y,0,319 738 752,John F Kennedy International Airport,JFK,New York,United States,40.63980103,-73.77890015,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,JFK,3797,BCN,1218,Y,0,333,John F Kennedy International Airport,JFK,New York,United States,40.63980103,-73.77890015,Barcelona International Airport,BCN,Barcelona,Spain,41.2971,2.07846
AF,137,JFK,3797,DUB,599,Y,0,752,John F Kennedy International Airport,JFK,New York,United States,40.63980103,-73.77890015,Dublin Airport,DUB,Dublin,Ireland,53.421299,-6.27007
AF,137,JFK,3797,FRA,340,Y,0,76W,John F Kennedy International Airport,JFK,New York,United States,40.63980103,-73.77890015,Frankfurt am Main Airport,FRA,Frankfurt,Germany,50.033333,8.570556
AF,137,JFK,3797,LHR,507,Y,0,764 76W,John F Kennedy International Airport,JFK,New York,United States,40.63980103,-73.77890015,London Heathrow Airport,LHR,London,United Kingdom,51.4706,-0.461941
AF,137,JFK,3797,MAD,1229,Y,0,764,John F Kennedy International Airport,JFK,New York,United States,40.63980103,-73.77890015,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,40.471926,-3.56264
AF,137,JFK,3797,MSY,3861,Y,0,CR9,John F Kennedy International Airport,JFK,New York,United States,40.63980103,-73.77890015,Louis Armstrong New Orleans International Airport,MSY,New Orleans,United States,29.99340057373047,-90.25800323486328
AF,137,JFK,3797,NCE,1354,Y,0,764,John F Kennedy International Airport,JFK,New York,United States,40.63980103,-73.77890015,Nice-Côte d'Azur Airport,NCE,Nice,France,43.658401489300005,7.215869903560001
AF,137,JFK,3797,PAP,1897,Y,0,738,John F Kennedy International Airport,JFK,New York,United States,40.63980103,-73.77890015,Toussaint Louverture International Airport,PAP,Port-au-prince,Haiti,18.57999992370605,-72.2925033569336
AF,137,JRO,1180,DAR,1177,Y,0,332 330,Kilimanjaro International Airport,JRO,Kilimanjaro,Tanzania,-3.42940998077,37.0745010376,Julius Nyerere International Airport,DAR,Dar Es Salaam,Tanzania,-6.87811,39.202599
AF,137,KBV,3174,BKK,3885,Y,0,319 320,Krabi Airport,KBV,Krabi,Thailand,8.09912014008,98.9861984253,Suvarnabhumi Airport,BKK,Bangkok,Thailand,13.681099891662598,100.74700164794922
AF,137,KGL,1165,BJM,1120,Y,0,E70,Kigali International Airport,KGL,Kigali,Rwanda,-1.96863,30.1395,Bujumbura International Airport,BJM,Bujumbura,Burundi,-3.3240199089050293,29.318500518798828
AF,137,KGL,1165,EBB,1187,Y,0,332 330,Kigali International Airport,KGL,Kigali,Rwanda,-1.96863,30.1395,Entebbe International Airport,EBB,Entebbe,Uganda,0.042386,32.443501
AF,137,KMG,3382,CAN,3370,Y,0,320,Kunming Changshui International Airport,KMG,Kunming,China,25.1019444,102.9291667,Guangzhou Baiyun International Airport,CAN,Guangzhou,China,23.39240074157715,113.29900360107422
AF,137,KTT,438,HEL,421,Y,0,319,Kittilä Airport,KTT,Kittila,Finland,67.700996398926,24.846799850464002,Helsinki Vantaa Airport,HEL,Helsinki,Finland,60.317199707031,24.963300704956
AF,137,KUL,3304,AMS,580,Y,0,777,Kuala Lumpur International Airport,KUL,Kuala Lumpur,Malaysia,2.745579957962,101.70999908446998,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,52.308601,4.76389
AF,137,KUL,3304,CGK,3275,Y,0,777,Kuala Lumpur International Airport,KUL,Kuala Lumpur,Malaysia,2.745579957962,101.70999908446998,Soekarno-Hatta International Airport,CGK,Jakarta,Indonesia,-6.1255698204,106.65599823
AF,137,KWI,2176,AMS,580,Y,0,330,Kuwait International Airport,KWI,Kuwait,Kuwait,29.226600646972656,47.96889877319336,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,52.308601,4.76389
AF,137,KWI,2176,DMM,2064,Y,0,332 330,Kuwait International Airport,KWI,Kuwait,Kuwait,29.226600646972656,47.96889877319336,King Fahd International Airport,DMM,Dammam,Saudi Arabia,26.471200942993164,49.79790115356445
AF,137,LAS,3877,ATL,3682,Y,0,739 738 757,McCarran International Airport,LAS,Las Vegas,United States,36.08010101,-115.1520004,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,LAX,3484,ATL,3682,Y,0,763 757 76W,Los Angeles International Airport,LAX,Los Angeles,United States,33.94250107,-118.4079971,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,LAX,3484,MSP,3858,Y,0,757,Los Angeles International Airport,LAX,Los Angeles,United States,33.94250107,-118.4079971,Minneapolis-St Paul International/Wold-Chamberlain Airport,MSP,Minneapolis,United States,44.882,-93.221802
AF,137,LAX,3484,OGG,3456,Y,0,757,Los Angeles International Airport,LAX,Los Angeles,United States,33.94250107,-118.4079971,Kahului Airport,OGG,Kahului,United States,20.8986,-156.429993
AF,137,LCY,503,AMS,580,Y,0,AR8,London City Airport,LCY,London,United Kingdom,51.505299,0.055278,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,52.308601,4.76389
AF,137,LCY,503,ANR,299,Y,0,F50,London City Airport,LCY,London,United Kingdom,51.505299,0.055278,Antwerp International Airport (Deurne),ANR,Antwerp,Belgium,51.189399719200004,4.46027994156
AF,137,LCY,503,BES,1403,Y,0,F50,London City Airport,LCY,London,United Kingdom,51.505299,0.055278,Brest Bretagne Airport,BES,Brest,France,48.4478988647461,-4.418540000915527
AF,137,LCY,503,BVE,1278,Y,0,AR8,London City Airport,LCY,London,United Kingdom,51.505299,0.055278,Brive Souillac Airport,BVE,Brive,France,45.039722,1.485556
AF,137,LCY,503,DOL,1408,Y,0,F50,London City Airport,LCY,London,United Kingdom,51.505299,0.055278,Deauville-Saint-Gatien Airport,DOL,Deauville,France,49.3652992249,0.154305994511
AF,137,LCY,503,DRS,338,Y,0,AR8,London City Airport,LCY,London,United Kingdom,51.505299,0.055278,Dresden Airport,DRS,Dresden,Germany,51.1328010559082,13.767200469970705
AF,137,LCY,503,DUB,599,Y,0,AR8,London City Airport,LCY,London,United Kingdom,51.505299,0.055278,Dublin Airport,DUB,Dublin,Ireland,53.421299,-6.27007
AF,137,LCY,503,FCO,1555,Y,0,E90,London City Airport,LCY,London,United Kingdom,51.505299,0.055278,Leonardo da Vinci–Fiumicino Airport,FCO,Rome,Italy,41.8002778,12.2388889
AF,137,LCY,503,FLR,1563,Y,0,AR8,London City Airport,LCY,London,United Kingdom,51.505299,0.055278,Peretola Airport,FLR,Florence,Italy,43.810001,11.2051
AF,137,LCY,503,NTE,1418,Y,0,AR8 F50,London City Airport,LCY,London,United Kingdom,51.505299,0.055278,Nantes Atlantique Airport,NTE,Nantes,France,47.15319824220001,-1.61073005199
AF,137,LEX,4017,ATL,3682,Y,0,CRJ CR9,Blue Grass Airport,LEX,Lexington KY,United States,38.0364990234375,-84.60590362548828,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,LFT,3493,ATL,3682,Y,0,CRJ,Lafayette Regional Airport,LFT,Lafayette,United States,30.20529938,-91.98760223,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,LGA,3697,ATL,3682,Y,0,M88 757,La Guardia Airport,LGA,New York,United States,40.77719879,-73.87259674,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,LGG,309,AJA,1324,Y,0,320,Liège Airport,LGG,Liege,Belgium,50.63740158081055,5.443220138549805,Ajaccio-Napoléon Bonaparte Airport,AJA,Ajaccio,France,41.92359924316406,8.8029203414917
AF,137,LHR,507,ATL,3682,Y,0,764 77L 76W,London Heathrow Airport,LHR,London,United Kingdom,51.4706,-0.461941,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,LHR,507,BOS,3448,Y,0,764,London Heathrow Airport,LHR,London,United Kingdom,51.4706,-0.461941,General Edward Lawrence Logan International Airport,BOS,Boston,United States,42.36429977,-71.00520325
AF,137,LHR,507,JFK,3797,Y,0,76W 764,London Heathrow Airport,LHR,London,United Kingdom,51.4706,-0.461941,John F Kennedy International Airport,JFK,New York,United States,40.63980103,-73.77890015
AF,137,LHR,507,MSP,3858,Y,0,764,London Heathrow Airport,LHR,London,United Kingdom,51.4706,-0.461941,Minneapolis-St Paul International/Wold-Chamberlain Airport,MSP,Minneapolis,United States,44.882,-93.221802
AF,137,LIG,1270,SOU,495,Y,0,DH4,Limoges Airport,LIG,Limoges,France,45.86280059814453,1.1794400215148926,Southampton Airport,SOU,Southampton,United Kingdom,50.95029830932617,-1.3567999601364136
AF,137,LIN,1529,LCY,503,Y,0,E90,Milano Linate Airport,LIN,Milan,Italy,45.445099,9.27674,London City Airport,LCY,London,United Kingdom,51.505299,0.055278
AF,137,LIN,1529,ORY,1386,Y,0,320 32S 319,Milano Linate Airport,LIN,Milan,Italy,45.445099,9.27674,Paris-Orly Airport,ORY,Paris,France,48.7233333,2.3794444
AF,137,LIR,1881,ATL,3682,Y,0,738 757,Daniel Oduber Quiros International Airport,LIR,Liberia,Costa Rica,10.5933,-85.544403,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,LIT,3660,ATL,3682,Y,0,M88,Bill & Hillary Clinton National Airport/Adams Field,LIT,Little Rock,United States,34.729400634799994,-92.22429656979999,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,LJG,4033,KMG,3382,Y,0,320,Lijiang Airport,LJG,Lijiang,China,26.6800003052,100.24600219700001,Kunming Changshui International Airport,KMG,Kunming,China,25.1019444,102.9291667
AF,137,LLW,1016,LUN,907,Y,0,E90,Lilongwe International Airport,LLW,Lilongwe,Malawi,-13.7894001007,33.78099823,Kenneth Kaunda International Airport Lusaka,LUN,Lusaka,Zambia,-15.330800056500001,28.4526004791
AF,137,LLW,1016,NBO,4059,Y,0,738 E90,Lilongwe International Airport,LLW,Lilongwe,Malawi,-13.7894001007,33.78099823,Jomo Kenyatta International Airport,NBO,Nairobi,Kenya,-1.31923997402,36.9277992249
AF,137,LPQ,3115,BKK,3885,Y,0,319,Luang Phabang International Airport,LPQ,Luang Prabang,Laos,19.897300720214844,102.16100311279295,Suvarnabhumi Airport,BKK,Bangkok,Thailand,13.681099891662598,100.74700164794922
AF,137,LRH,6493,PIS,1268,Y,0,AT5,La Rochelle-Île de Ré Airport,LRH,La Rochelle,France,46.17919921875,-1.1952799558639526,Poitiers-Biard Airport,PIS,Poitiers,France,46.58769989013672,0.30666598677635193
AF,137,LRH,6493,SOU,495,Y,0,DH4,La Rochelle-Île de Ré Airport,LRH,La Rochelle,France,46.17919921875,-1.1952799558639526,Southampton Airport,SOU,Southampton,United Kingdom,50.95029830932617,-1.3567999601364136
AF,137,LUN,907,AMS,580,Y,0,330,Kenneth Kaunda International Airport Lusaka,LUN,Lusaka,Zambia,-15.330800056500001,28.4526004791,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,52.308601,4.76389
AF,137,LUN,907,HRE,1005,Y,0,E90,Kenneth Kaunda International Airport Lusaka,LUN,Lusaka,Zambia,-15.330800056500001,28.4526004791,Robert Gabriel Mugabe International Airport,HRE,Harare,Zimbabwe,-17.931801,31.0928
AF,137,LUN,907,LLW,1016,Y,0,738 E90 763,Kenneth Kaunda International Airport Lusaka,LUN,Lusaka,Zambia,-15.330800056500001,28.4526004791,Lilongwe International Airport,LLW,Lilongwe,Malawi,-13.7894001007,33.78099823
AF,137,LUN,907,NBO,4059,Y,0,763 E90,Kenneth Kaunda International Airport Lusaka,LUN,Lusaka,Zambia,-15.330800056500001,28.4526004791,Jomo Kenyatta International Airport,NBO,Nairobi,Kenya,-1.31923997402,36.9277992249
AF,137,LUX,629,CDG,1382,Y,0,ER4 DH4,Luxembourg-Findel International Airport,LUX,Luxemburg,Luxembourg,49.6233333,6.204444400000002,Charles de Gaulle International Airport,CDG,Paris,France,49.012798,2.55
AF,137,LVI,906,HRE,1005,Y,0,E90,Livingstone Airport,LVI,Livingstone,Zambia,-17.821800231933594,25.82270050048828,Robert Gabriel Mugabe International Airport,HRE,Harare,Zimbabwe,-17.931801,31.0928
AF,137,LXA,4097,CKG,3393,Y,0,319,Lhasa Gonggar Airport,LXA,Lhasa,China,29.2978000641,90.9119033813,Chongqing Jiangbei International Airport,CKG,Chongqing,China,29.719200134277344,106.64199829101562
AF,137,LYS,1335,AJA,1324,Y,0,320,Lyon Saint-Exupéry Airport,LYS,Lyon,France,45.725556,5.081111,Ajaccio-Napoléon Bonaparte Airport,AJA,Ajaccio,France,41.92359924316406,8.8029203414917
AF,137,LYS,1335,BHX,469,Y,0,E75,Lyon Saint-Exupéry Airport,LYS,Lyon,France,45.725556,5.081111,Birmingham International Airport,BHX,Birmingham,United Kingdom,52.4538993835,-1.7480299472799998
AF,137,LYS,1335,BIA,1321,Y,0,320,Lyon Saint-Exupéry Airport,LYS,Lyon,France,45.725556,5.081111,Bastia-Poretta Airport,BIA,Bastia,France,42.55270004272461,9.48373031616211
AF,137,LYS,1335,BLQ,1538,Y,0,ER4 AT5,Lyon Saint-Exupéry Airport,LYS,Lyon,France,45.725556,5.081111,Bologna Guglielmo Marconi Airport,BLQ,Bologna,Italy,44.5354,11.2887
AF,137,LYS,1335,BRU,302,Y,0,ER4,Lyon Saint-Exupéry Airport,LYS,Lyon,France,45.725556,5.081111,Brussels Airport,BRU,Brussels,Belgium,50.9014015198,4.48443984985
AF,137,LYS,1335,FCO,1555,Y,0,CRK,Lyon Saint-Exupéry Airport,LYS,Lyon,France,45.725556,5.081111,Leonardo da Vinci–Fiumicino Airport,FCO,Rome,Italy,41.8002778,12.2388889
AF,137,LYS,1335,GOT,687,Y,0,ER4,Lyon Saint-Exupéry Airport,LYS,Lyon,France,45.725556,5.081111,Gothenburg-Landvetter Airport,GOT,Gothenborg,Sweden,57.662799835205,12.279800415039
AF,137,LYS,1335,MXP,1524,Y,0,CRJ ER4,Lyon Saint-Exupéry Airport,LYS,Lyon,France,45.725556,5.081111,Malpensa International Airport,MXP,Milano,Italy,45.6306,8.728110000000001
AF,137,LYS,1335,PIS,1268,Y,0,AT5,Lyon Saint-Exupéry Airport,LYS,Lyon,France,45.725556,5.081111,Poitiers-Biard Airport,PIS,Poitiers,France,46.58769989013672,0.30666598677635193
AF,137,LYS,1335,PRG,1587,Y,0,E90 CRK,Lyon Saint-Exupéry Airport,LYS,Lyon,France,45.725556,5.081111,Václav Havel Airport Prague,PRG,Prague,Czech Republic,50.1008,14.26
AF,137,LYS,1335,VCE,1551,Y,0,ER4 CRK,Lyon Saint-Exupéry Airport,LYS,Lyon,France,45.725556,5.081111,Venice Marco Polo Airport,VCE,Venice,Italy,45.505299,12.3519
AF,137,LYS,1335,VIE,1613,Y,0,DH4 F70,Lyon Saint-Exupéry Airport,LYS,Lyon,France,45.725556,5.081111,Vienna International Airport,VIE,Vienna,Austria,48.110298156738004,16.569700241089002
AF,137,MAD,1229,ATL,3682,Y,0,764,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,40.471926,-3.56264,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,MAD,1229,JFK,3797,Y,0,764,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,40.471926,-3.56264,John F Kennedy International Airport,JFK,New York,United States,40.63980103,-73.77890015
AF,137,MAD,1229,ORY,1386,Y,0,738 E90,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,40.471926,-3.56264,Paris-Orly Airport,ORY,Paris,France,48.7233333,2.3794444
AF,137,MAN,478,ATL,3682,Y,0,76W,Manchester Airport,MAN,Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
AF,137,MAN,478,NTE,1418,Y,0,E75 DH4,Manchester Airport,MAN,Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,Nantes Atlantique Airport,NTE,Nantes,France,47.15319824220001,-1.61073005199
AF,137,MAO,2551,GRU,2564,Y,0,738,Eduardo Gomes International Airport,MAO,Manaus,Brazil,-3.0386099815368652,-60.04970169067383,Guarulhos - Governador André Franco Montoro International Airport,GRU,Sao Paulo,Brazil,-23.435556411743164,-46.47305679321289
